id,created_at,text,tweetlink,created_at_date,reason,train_line,blame
845444456916680709,2017-03-24 21:17:20,"All NEC 7600-series trains will be cancelled.  As a result, NEC 7800-series trains will make an addt... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/845444456916680709,2017-03-24 21:17:20,,RVL,
845352666591084544,2017-03-24 15:12:36,"RVL train #5179, the 2:39pm from NYPS, is CANCELLED out of NY. This train will operate out of NPS TODAY.",https://twitter.com/NJTRANSIT_RVL/status/845352666591084544,2017-03-24 15:12:36,,RVL,
845338160120807424,2017-03-24 14:14:57,"RVL train #5175, the 2:09pm from North Branch, is up to 10 min. late due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/845338160120807424,2017-03-24 14:14:57,due to programmed track maintenance,RVL,
845321623704162304,2017-03-24 13:09:15,1 of 3 Rail service remains suspended in and out NYPS due to a derailed Amtrak train in NYPS. MidTow... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/845321623704162304,2017-03-24 13:09:15,due to a derailed Amtrak train in NYPS,RVL,
845301928405991425,2017-03-24 11:50:59,1 of 3: Rail service remains suspended in and out NYPS due to a derailed Amtrak train in NYPS. MidTo... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/845301928405991425,2017-03-24 11:50:59,due to a derailed Amtrak train in NYPS,RVL,
845290393193385986,2017-03-24 11:05:09,1of2: Rail service remains suspended in and out NYPS due to a derailed Amtrak train near NYPS. MidTo... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/845290393193385986,2017-03-24 11:05:09,due to a derailed Amtrak train near NYPS,RVL,
845265971875102721,2017-03-24 09:28:06,1 of 2: Rail service is suspended in and out NYPS due to a derailed Amtrak train in NYPS. MidTown Di... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/845265971875102721,2017-03-24 09:28:06,due to a derailed Amtrak train in NYPS,RVL,
845048462962036737,2017-03-23 19:03:48,"RVL train #5743, the 6:47pm from Plainfield, is up to 15 min.late due to earlier congestion from a late train ahead.",https://twitter.com/NJTRANSIT_RVL/status/845048462962036737,2017-03-23 19:03:48,due to earlier congestion from a late train ahead,RVL,NJT late train
844889565492064256,2017-03-23 08:32:24,"RVL train #5413, the 8:17am from Cranford is up to 10 min. late due to an operational issue.",https://twitter.com/NJTRANSIT_RVL/status/844889565492064256,2017-03-23 08:32:24,due to an operational issue,RVL,NJT operational issues
844882477336416256,2017-03-23 08:04:14,"RVL train #5718, the 8:03am NPS arrival is up to 10 min. late due to accommodating customers from an earlier cancelled train.",https://twitter.com/NJTRANSIT_RVL/status/844882477336416256,2017-03-23 08:04:14,due to accommodating customers from an earlier cancelled train,RVL,NJT late train
844878746125549568,2017-03-23 07:49:24,"RVL train #5416, the 7:31am from Cranford is up to 15 min. late due to an operational issue.",https://twitter.com/NJTRANSIT_RVL/status/844878746125549568,2017-03-23 07:49:24,due to an operational issue,RVL,NJT operational issues
844850175789039621,2017-03-23 05:55:53,"RVL train #5714, the 6:19am from High Bridge is CANCELLED due to an operational issue. Customers may... https://t.co/xLShO9sj4q",https://twitter.com/NJTRANSIT_RVL/status/844850175789039621,2017-03-23 05:55:53,due to an operational issue,RVL,NJT operational issues
844727625604120576,2017-03-22 21:48:54,RVL service remains suspended in both directions btwn Raritan and White House stations due to a down... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/844727625604120576,2017-03-22 21:48:54,due to a down,RVL,
844685382444863488,2017-03-22 19:01:03,Trains in and out of NYPS are subject to up to 30 minute delays in both directions between NPS and N... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/844685382444863488,2017-03-22 19:01:03,,RVL,
844674571097817094,2017-03-22 18:18:05,"RVL train #5733, the 5:59pm from White House, is up to 30 min. late due to awaiting bus shuttle from... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/844674571097817094,2017-03-22 18:18:05,due to awaiting bus shuttle from,RVL,
844657624914284544,2017-03-22 17:10:45,"RVL train #5746, the 5:00pm from Lebanon, is up to 10 min. late, due to an earlier late train, due t... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/844657624914284544,2017-03-22 17:10:45,"due to an earlier late train, due t",RVL,NJT late train
844646233193025536,2017-03-22 16:25:29,"RVL train #5179, the 4:09pm from White House, is up to 15 min. delayed due to awaiting bus shuttle f... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/844646233193025536,2017-03-22 16:25:29,due to awaiting bus shuttle f,RVL,
844631428361007107,2017-03-22 15:26:39,RVL svc is suspended in both directions btwn Raritan and White House stations due to a downed commer... https://t.co/xLShO9aIcS,https://twitter.com/NJTRANSIT_RVL/status/844631428361007107,2017-03-22 15:26:39,due to a downed commer,RVL,
844627397769121793,2017-03-22 15:10:38,"RVL train #5742, the 3:00pm from High Bridge, is up to 10 min. late due to a utility pole on the tra... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/844627397769121793,2017-03-22 15:10:38,due to a utility pole on the tra,RVL,
844621565715251200,2017-03-22 14:47:28,"RVL train #5175, the 2:16pm from Whitehouse is up to 30 min. late due to a downed utility pole across the tracks.",https://twitter.com/NJTRANSIT_RVL/status/844621565715251200,2017-03-22 14:47:28,due to a downed utility pole across the tracks,RVL,
844617488545595400,2017-03-22 14:31:16,"RVL train #5179, the 2:39pm from NYPS is CANCELLED, due to operational issues. Customers to train #3... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/844617488545595400,2017-03-22 14:31:16,due to operational issues,RVL,NJT operational issues
844615856604762114,2017-03-22 14:24:47,"RVL train #5175, the 2:09pm from North Branch is CANCELLED at North Branch ONLY due to a downed util... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/844615856604762114,2017-03-22 14:24:47,due to a downed util,RVL,
844579578211389440,2017-03-22 12:00:37,"RVL train #5121, the 11:49am from Bound Brook is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/844579578211389440,2017-03-22 12:00:37,due to track maintenance,RVL,
844565710013710336,2017-03-22 11:05:31,"RVL train #5719, the 10:51am from Bound Brook is up to 10 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/844565710013710336,2017-03-22 11:05:31,due to track maintenance,RVL,
844550959493722112,2017-03-22 10:06:54,"RVL train #5415, the 9:49am from Bound Brook is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/844550959493722112,2017-03-22 10:06:54,due to track maintenance,RVL,
844249134429323265,2017-03-21 14:07:33,"RVL train #5175, the 1:51pm from Bound Brook is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/844249134429323265,2017-03-21 14:07:33,due to track maintenance,RVL,
844233241536217088,2017-03-21 13:04:24,"RVL train #5123, the 12:51pm from Bound Brook is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/844233241536217088,2017-03-21 13:04:24,due to track maintenance,RVL,
844218926426968065,2017-03-21 12:07:31,"RVL train #5121 the 11:52am from Bridgewater is up to 15 min. late, due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/844218926426968065,2017-03-21 12:07:31,due to track maintenance,RVL,
844203180305145856,2017-03-21 11:04:57,"RVL train #5719, the 10:51am from Bound Brook is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/844203180305145856,2017-03-21 11:04:57,due to track maintenance,RVL,
844190826137829377,2017-03-21 10:15:51,"RVL train #5415, the 9:57am from Somerville is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/844190826137829377,2017-03-21 10:15:51,due to track maintenance,RVL,
843840763322687488,2017-03-20 11:04:50,"RVL train #5132 the 10:50am from Somerville is up to 15 min. late, due to an earlier mechanical problem.",https://twitter.com/NJTRANSIT_RVL/status/843840763322687488,2017-03-20 11:04:50,due to an earlier mechanical problem,RVL,NJT mechanical problem
843168541524279296,2017-03-18 14:33:40,RVL train #5522 the 2:16pm from Raritan is up to 15 min. late due to mechanical problem.,https://twitter.com/NJTRANSIT_RVL/status/843168541524279296,2017-03-18 14:33:40,due to mechanical problem,RVL,NJT mechanical problem
842871102137360385,2017-03-17 18:51:45,"RVL train #5445, the 6:42pm from Union, is up to 15 min. late due to congestion caused by an earlier switch problem.",https://twitter.com/NJTRANSIT_RVL/status/842871102137360385,2017-03-17 18:51:45,due to congestion caused by an earlier switch problem,RVL,NJT switch problem
842034704769552384,2017-03-15 11:28:12,"RVL train #5517 the 11:07am from Netherwood is  up to 20 min. late, due to weather-related issues.",https://twitter.com/NJTRANSIT_RVL/status/842034704769552384,2017-03-15 11:28:12,due to weather-related issues,RVL,Weather-related
841264862537871360,2017-03-13 08:29:07,"RVL train #5413, the 8:17am from Cranford is up to 15 min. late due to a switch problem.",https://twitter.com/NJTRANSIT_RVL/status/841264862537871360,2017-03-13 08:29:07,due to a switch problem,RVL,NJT switch problem
840255839831228416,2017-03-10 13:39:38,"RVL train #5123, the 12:34pm from Westfield, is up to 10 min. late, due to an earlier operational issue.",https://twitter.com/NJTRANSIT_RVL/status/840255839831228416,2017-03-10 13:39:38,due to an earlier operational issue,RVL,NJT operational issues
839929803314720768,2017-03-09 16:04:04,"RVL train #5127, the 2:51pm from Bound Brook, is up to 15 min. late, due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/839929803314720768,2017-03-09 16:04:04,due to programmed track maintenance,RVL,
839913446753849344,2017-03-09 14:59:05,"RVL train #5175, the 1:51pm from Bound Brook, is up to 15 min. late, due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/839913446753849344,2017-03-09 14:59:05,due to programmed track maintenance,RVL,
839901088518193152,2017-03-09 14:09:58,"RVL train #5123, the 12:59am from Somerville, is up to 15 min. late, due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/839901088518193152,2017-03-09 14:09:58,due to programmed track maintenance,RVL,
839886573130944512,2017-03-09 13:12:18,"RVL train #5121, the 11:57am from Somerville, is up to 15 min. late, due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/839886573130944512,2017-03-09 13:12:18,due to programmed track maintenance,RVL,
839869491639091202,2017-03-09 12:04:25,"RVL train #5719, the 10:51am from Bound Brook is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/839869491639091202,2017-03-09 12:04:25,due to track maintenance,RVL,
839553757134405633,2017-03-08 15:09:48,RVL train #5175 the 1:54pm from Bridgewater is up to 15 min. late due to programmed maintenance.,https://twitter.com/NJTRANSIT_RVL/status/839553757134405633,2017-03-08 15:09:48,due to programmed maintenance,RVL,
839537237985484800,2017-03-08 14:04:10,"RVL train #5123,the 12:51pm from Bound Brook, is up to 10 min. late, due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/839537237985484800,2017-03-08 14:04:10,due to programmed track maintenance,RVL,
839522059432640513,2017-03-08 13:03:51,"RVL train #5121, the 11:52am from Bridgewater is up to 15 min. late, due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/839522059432640513,2017-03-08 13:03:51,due to track maintenance,RVL,
839508735479406592,2017-03-08 12:10:54,"RVL train #5719 the 11:00am from Somerville is up to 10 min. late, due to congestion from track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/839508735479406592,2017-03-08 12:10:54,due to congestion from track maintenance,RVL,NJT late train
838903533197996033,2017-03-06 20:06:03,"RVL train #5150, the 6:42pm from Somerville, is up to 20 min. late, due to an operational issue, resulting from an earlier cancelled train.",https://twitter.com/NJTRANSIT_RVL/status/838903533197996033,2017-03-06 20:06:03,"due to an operational issue, resulting from an earlier cancelled train",RVL,NJT operational issues
838887518355480576,2017-03-06 19:02:24,"RVL train #5737, the 5:51pm from Westfield, is up to 10 min. late due to making additional stops for an earlier cancelled train.",https://twitter.com/NJTRANSIT_RVL/status/838887518355480576,2017-03-06 19:02:24,due to making additional stops for an earlier cancelled train,RVL,NJT late train
838872389182193664,2017-03-06 18:02:17,"RVL train #5435, the 5:17pm from NPS, is CANCELLED due to an operational issue. Customers to train #... https://t.co/xLShO9aIcS",https://twitter.com/NJTRANSIT_RVL/status/838872389182193664,2017-03-06 18:02:17,due to an operational issue,RVL,NJT operational issues
838828445169774592,2017-03-06 15:07:40,RVL train #5175 the 1:51pm from Bound Brook is up to 15 min. late due to programmed maintenance.,https://twitter.com/NJTRANSIT_RVL/status/838828445169774592,2017-03-06 15:07:40,due to programmed maintenance,RVL,
838814466313715712,2017-03-06 14:12:07,"RVL train #5123, the 12:59pm from Somerville, is up to 10 min. late due to programmed track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/838814466313715712,2017-03-06 14:12:07,due to programmed track maintenance,RVL,
838796760290111488,2017-03-06 13:01:46,"RVL train #5121, the 11:49am from Bound Brook is up to 15 min. late due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/838796760290111488,2017-03-06 13:01:46,due to track maintenance,RVL,
838781874357010434,2017-03-06 12:02:37,"RVL train #5719 the 10:51am from Bound Brook is up to 15 min. late, due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/838781874357010434,2017-03-06 12:02:37,due to track maintenance,RVL,
838767772691750917,2017-03-06 11:06:35,"RVL train #5415 the 9:49am from Bound Brook is up to 15 min. late, due to track maintenance.",https://twitter.com/NJTRANSIT_RVL/status/838767772691750917,2017-03-06 11:06:35,due to track maintenance,RVL,
837841778195718145,2017-03-03 21:47:00,RVL train #5451 the 8:35pm from Westfield is up to 10 min. late due to an earlier delayed train.,https://twitter.com/NJTRANSIT_RVL/status/837841778195718145,2017-03-03 21:47:00,due to an earlier delayed train,RVL,NJT late train
